+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
|  200  |   DISC   |      0.58794       |    96.19669    |  0.56856   | 0.53860 | 0.67572  | 0.35541 | 0.38190 |
|  201  |   DISC   |      0.58471       |    96.19669    |  0.56930   | 0.53822 | 0.67682  | 0.32892 | 0.33996 |
|  202  |   DISC   |      0.58448       |    96.19669    |  0.56996   | 0.53800 | 0.67791  | 0.34437 | 0.33775 |
|  203  |   DISC   |      0.58414       |    96.19669    |  0.57045   | 0.53810 | 0.67900  | 0.33333 | 0.32671 |
|  204  |   DISC   |      0.58400       |    96.19669    |  0.57095   | 0.53819 | 0.68010  | 0.32450 | 0.32230 |
|  205  |   DISC   |      0.58307       |    96.19669    |  0.57158   | 0.53804 | 0.68119  | 0.32671 | 0.32671 |
|  206  |   DISC   |      0.58155       |    96.19669    |  0.57217   | 0.53795 | 0.68229  | 0.34437 | 0.35099 |
|  207  |   DISC   |      0.58097       |    96.19669    |  0.57290   | 0.53758 | 0.68338  | 0.33775 | 0.31788 |
|  208  |   DISC   |      0.58089       |    96.19669    |  0.57348   | 0.53752 | 0.68448  | 0.31347 | 0.31347 |
|  209  |   DISC   |      0.57887       |    96.19669    |  0.57414   | 0.53731 | 0.68558  | 0.29801 | 0.33113 |
|  210  |   DISC   |      0.57910       |    96.19669    |  0.57468   | 0.53734 | 0.68669  | 0.30243 | 0.35541 |
|  211  |   DISC   |      0.57636       |    96.19669    |  0.57556   | 0.53668 | 0.68780  | 0.35320 | 0.30464 |
|  212  |   DISC   |      0.57378       |    96.19669    |  0.57599   | 0.53695 | 0.68892  | 0.34879 | 0.35762 |
|  213  |   DISC   |      0.57545       |    96.19669    |  0.57651   | 0.53702 | 0.69005  | 0.34658 | 0.29360 |
|  214  |   DISC   |      0.57329       |    96.19669    |  0.57723   | 0.53672 | 0.69118  | 0.33775 | 0.33996 |
|  215  |   DISC   |      0.57388       |    96.19669    |  0.57774   | 0.53684 | 0.69232  | 0.32009 | 0.35762 |
|  216  |   DISC   |      0.57128       |    96.19669    |  0.57851   | 0.53645 | 0.69347  | 0.32450 | 0.32892 |
|  217  |   DISC   |      0.57204       |    96.19669    |  0.57923   | 0.53619 | 0.69464  | 0.35762 | 0.35762 |
|  218  |   DISC   |      0.56910       |    96.19669    |  0.57992   | 0.53598 | 0.69582  | 0.35541 | 0.33996 |
|  219  |   DISC   |      0.56827       |    96.19669    |  0.58061   | 0.53577 | 0.69700  | 0.33113 | 0.33554 |
|  220  |   DISC   |      0.56608       |    96.19669    |  0.58123   | 0.53573 | 0.69819  | 0.32892 | 0.33554 |
|  221  |   DISC   |      0.56819       |    96.19669    |  0.58182   | 0.53574 | 0.69938  | 0.32892 | 0.31347 |
|  222  |   DISC   |      0.56563       |    96.19669    |  0.58260   | 0.53537 | 0.70057  | 0.31788 | 0.33996 |
