Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
190,GEN,0.49457,77.59480,0.75654,0.48692,1.00000,0.34608,0.33602
191,GEN,0.49457,78.06706,0.72938,0.54125,1.00000,0.35815,0.36419
192,GEN,0.49457,70.26349,0.73038,0.53924,1.00000,0.33199,0.37022
193,GEN,0.49457,71.69301,0.72938,0.54125,1.00000,0.30382,0.33199
194,GEN,0.49457,69.11604,0.70322,0.59356,1.00000,0.32596,0.29175
195,GEN,0.49457,72.20985,0.70423,0.59155,1.00000,0.33199,0.38431
196,GEN,0.49457,67.95934,0.69819,0.60362,1.00000,0.35614,0.34608
197,GEN,0.49457,66.03947,0.68310,0.63380,1.00000,0.36016,0.33803
198,GEN,0.49457,64.60383,0.67505,0.64990,1.00000,0.39034,0.33803
199,GEN,0.49457,59.03005,0.68813,0.62374,1.00000,0.40443,0.31187
200,GEN,0.49457,61.82093,0.67002,0.65996,1.00000,0.35815,0.34205
201,GEN,0.49457,59.53774,0.68310,0.63380,1.00000,0.37223,0.36016
202,GEN,0.49457,60.26328,0.63380,0.73239,1.00000,0.34809,0.33602
203,DISC,0.50538,60.26328,0.65292,0.69416,1.00000,0.38028,0.35010
204,DISC,0.50672,60.26328,0.68109,0.63783,1.00000,0.37022,0.35010
205,DISC,0.50456,60.26328,0.68109,0.63783,1.00000,0.39034,0.37626
206,DISC,0.50063,60.26328,0.68712,0.62575,1.00000,0.36821,0.38229
207,DISC,0.49913,60.26328,0.70926,0.58149,1.00000,0.40241,0.40644
208,DISC,0.49976,60.26328,0.71429,0.57143,1.00000,0.36016,0.32998
209,DISC,0.49661,60.26328,0.73742,0.52515,1.00000,0.35010,0.35211
210,DISC,0.49583,60.26328,0.72435,0.55131,1.00000,0.33803,0.34004
211,DISC,0.49200,60.26328,0.71831,0.56338,1.00000,0.36016,0.40241
212,DISC,0.49170,60.26328,0.74748,0.50503,1.00000,0.34608,0.37827
213,DISC,0.48889,60.26328,0.74950,0.50101,1.00000,0.34809,0.32193
214,DISC,0.48665,60.26328,0.74849,0.50302,1.00000,0.35815,0.37425
215,DISC,0.48700,60.26328,0.76459,0.47082,1.00000,0.34205,0.37223
216,DISC,0.48329,60.26328,0.78370,0.43260,1.00000,0.38632,0.37827
217,DISC,0.48051,60.26328,0.77465,0.45070,1.00000,0.35614,0.35815
218,DISC,0.48029,60.26328,0.78270,0.43461,1.00000,0.35211,0.34809
219,DISC,0.47977,60.26328,0.79879,0.40241,1.00000,0.36419,0.31590
220,DISC,0.47495,60.26328,0.82294,0.35412,1.00000,0.35412,0.34004
221,DISC,0.47446,60.26328,0.80382,0.39235,1.00000,0.33803,0.33199
222,DISC,0.47286,60.26328,0.82093,0.35815,1.00000,0.38833,0.33400
223,DISC,0.46915,60.26328,0.81690,0.36620,1.00000,0.36620,0.35010
224,DISC,0.46967,60.26328,0.84306,0.31388,1.00000,0.36821,0.35412
225,DISC,0.46538,60.26328,0.82998,0.34004,1.00000,0.36016,0.35614
226,DISC,0.46480,60.26328,0.82294,0.35412,1.00000,0.36821,0.34004
227,DISC,0.46489,60.26328,0.84406,0.31187,1.00000,0.38028,0.37425
228,DISC,0.46348,60.26328,0.84909,0.30181,1.00000,0.32394,0.37223
229,DISC,0.45909,60.26328,0.86519,0.26962,1.00000,0.35614,0.32998
230,GEN,0.45909,60.58527,0.84507,0.30986,1.00000,0.38229,0.34608
231,GEN,0.45909,53.63036,0.85614,0.28773,1.00000,0.31590,0.35211
232,GEN,0.45909,52.13505,0.87223,0.25553,1.00000,0.38431,0.36821
233,GEN,0.45909,53.76810,0.85111,0.29779,1.00000,0.39034,0.37827
234,GEN,0.45909,52.78561,0.85614,0.28773,1.00000,0.35010,0.37425
235,GEN,0.45909,55.77699,0.83803,0.32394,1.00000,0.33602,0.34004
236,GEN,0.45909,55.85966,0.83300,0.33400,1.00000,0.39235,0.39839
237,GEN,0.45909,51.75925,0.81891,0.36217,1.00000,0.34809,0.37425
238,GEN,0.45909,51.74300,0.82696,0.34608,1.00000,0.37626,0.33602
239,GEN,0.45909,51.07499,0.82193,0.35614,1.00000,0.33803,0.37626
240,GEN,0.45909,52.37320,0.82696,0.34608,1.00000,0.38431,0.33400
241,GEN,0.45909,53.42770,0.80684,0.38632,1.00000,0.37827,0.32797
242,GEN,0.45909,50.08409,0.82897,0.34205,1.00000,0.35010,0.33400
243,GEN,0.45909,53.18684,0.82193,0.35614,1.00000,0.36821,0.36217
244,GEN,0.45909,50.80147,0.80080,0.39839,1.00000,0.37827,0.33803
245,GEN,0.45909,47.57466,0.81489,0.37022,1.00000,0.37022,0.40443
246,GEN,0.45909,46.94537,0.79276,0.41449,1.00000,0.36016,0.35614
247,GEN,0.45909,44.49323,0.80282,0.39437,1.00000,0.37022,0.35211
248,GEN,0.45909,45.22146,0.78068,0.43863,1.00000,0.35412,0.34406
249,GEN,0.45909,44.07873,0.78672,0.42656,1.00000,0.38431,0.37626
250,GEN,0.45909,48.98304,0.79678,0.40644,1.00000,0.38229,0.35211
251,GEN,0.45909,43.46590,0.80483,0.39034,1.00000,0.35412,0.34406
252,GEN,0.45909,45.94173,0.77364,0.45272,1.00000,0.38028,0.35211
253,GEN,0.45909,46.83751,0.77565,0.44869,1.00000,0.37827,0.38028
254,GEN,0.45909,44.02280,0.78270,0.43461,1.00000,0.40040,0.36217
255,GEN,0.45909,46.06465,0.77465,0.45070,1.00000,0.36419,0.35614
256,GEN,0.45909,41.81131,0.77565,0.44869,1.00000,0.35815,0.37626
257,GEN,0.45909,43.16729,0.77968,0.44064,1.00000,0.39034,0.39034
258,GEN,0.45909,43.52008,0.76459,0.47082,1.00000,0.39638,0.40845
259,GEN,0.45909,44.53816,0.76459,0.47082,1.00000,0.37223,0.36821
260,GEN,0.45909,43.94131,0.77364,0.45272,1.00000,0.32193,0.34608
261,GEN,0.45909,41.27560,0.74950,0.50101,1.00000,0.41449,0.35815
262,GEN,0.45909,43.56351,0.74044,0.51911,1.00000,0.36620,0.38028
263,GEN,0.45909,40.79842,0.74447,0.51107,1.00000,0.34809,0.36217
264,GEN,0.45909,37.45594,0.77867,0.44266,1.00000,0.37223,0.35010
265,GEN,0.45909,40.85453,0.75553,0.48893,1.00000,0.38833,0.34809
266,GEN,0.45909,42.99427,0.73642,0.52716,1.00000,0.39839,0.36620
267,GEN,0.45909,41.93802,0.73944,0.52113,1.00000,0.36217,0.37223
268,GEN,0.45909,40.25260,0.73843,0.52314,1.00000,0.37223,0.37022
269,GEN,0.45909,40.73310,0.73843,0.52314,1.00000,0.36620,0.41046
270,GEN,0.45909,37.51737,0.74547,0.50905,1.00000,0.38632,0.35815
271,GEN,0.45909,37.36784,0.71831,0.56338,1.00000,0.36016,0.37425
272,GEN,0.45909,38.40151,0.72837,0.54326,1.00000,0.37626,0.33602
273,GEN,0.45909,36.66840,0.72837,0.54326,1.00000,0.41449,0.41247
274,GEN,0.45909,39.79279,0.74145,0.51710,1.00000,0.41247,0.37626
275,GEN,0.45909,38.98872,0.73944,0.52113,1.00000,0.38632,0.37223
276,GEN,0.45909,36.44718,0.74648,0.50704,1.00000,0.36620,0.39235
277,GEN,0.45909,37.83910,0.72837,0.54326,1.00000,0.39034,0.34406
278,GEN,0.45909,36.60963,0.71026,0.57948,1.00000,0.37626,0.36419
279,GEN,0.45909,36.49527,0.69920,0.60161,1.00000,0.40845,0.40241
280,GEN,0.45909,37.16006,0.71227,0.57545,1.00000,0.37223,0.37827
281,GEN,0.45909,36.75472,0.71529,0.56942,1.00000,0.38229,0.36217
282,GEN,0.45909,40.39946,0.71227,0.57545,1.00000,0.40040,0.39437
283,GEN,0.45909,36.77454,0.73642,0.52716,1.00000,0.40845,0.36419
284,GEN,0.45909,35.73466,0.71026,0.57948,1.00000,0.39437,0.37827
285,GEN,0.45909,32.24391,0.70523,0.58954,1.00000,0.38632,0.39437
286,GEN,0.45909,34.92050,0.72435,0.55131,1.00000,0.39839,0.33602
287,GEN,0.45909,34.26647,0.70926,0.58149,1.00000,0.39638,0.34205
288,GEN,0.45909,35.08006,0.70724,0.58551,1.00000,0.41650,0.43058
289,GEN,0.45909,35.27672,0.71227,0.57545,1.00000,0.38028,0.41247
290,GEN,0.45909,31.09699,0.71630,0.56740,1.00000,0.34809,0.35815
291,GEN,0.45909,34.03653,0.69718,0.60563,1.00000,0.40644,0.38229
292,GEN,0.45909,34.95196,0.70322,0.59356,1.00000,0.40845,0.39235
293,GEN,0.45909,32.28022,0.70523,0.58954,1.00000,0.37022,0.39034
294,GEN,0.45909,33.26442,0.71630,0.56740,1.00000,0.38229,0.35614
295,GEN,0.45909,34.37289,0.70121,0.59759,1.00000,0.40040,0.39437
296,GEN,0.45909,30.91234,0.68813,0.62374,1.00000,0.41650,0.33803
297,GEN,0.45909,32.45056,0.69115,0.61771,1.00000,0.38833,0.37425
298,GEN,0.45909,32.19072,0.68913,0.62173,1.00000,0.40241,0.38833
299,GEN,0.45909,32.93111,0.69517,0.60966,1.00000,0.38833,0.36419
300,GEN,0.45909,33.77148,0.70523,0.58954,1.00000,0.41247,0.33602
301,GEN,0.45909,28.99587,0.69416,0.61167,1.00000,0.32797,0.40845
302,GEN,0.45909,31.95601,0.68410,0.63179,1.00000,0.36419,0.40644
303,GEN,0.45909,32.93632,0.68209,0.63581,1.00000,0.40644,0.36821
304,GEN,0.45909,33.79411,0.70221,0.59557,1.00000,0.36620,0.40241
305,GEN,0.45909,31.21786,0.67002,0.65996,1.00000,0.40443,0.38833
306,GEN,0.45909,30.33885,0.67706,0.64588,1.00000,0.40443,0.41449
307,GEN,0.45909,32.06106,0.68410,0.63179,1.00000,0.36821,0.38833
308,GEN,0.45909,29.71640,0.66499,0.67002,1.00000,0.40845,0.39839
309,GEN,0.45909,30.36839,0.67606,0.64789,1.00000,0.35815,0.37223
310,GEN,0.45909,28.27862,0.66600,0.66801,1.00000,0.43260,0.37223
311,GEN,0.45909,29.17908,0.69115,0.61771,1.00000,0.40040,0.39839
312,GEN,0.45909,29.14068,0.68813,0.62374,1.00000,0.42857,0.38632
313,GEN,0.45909,30.43191,0.66801,0.66398,1.00000,0.39235,0.38028
314,GEN,0.45909,30.99835,0.67203,0.65594,1.00000,0.39839,0.35211
315,GEN,0.45909,30.02292,0.66801,0.66398,1.00000,0.40241,0.39437
316,GEN,0.45909,29.92474,0.66097,0.67807,1.00000,0.37425,0.35614
317,GEN,0.45909,29.42931,0.67404,0.65191,1.00000,0.36821,0.36016
318,GEN,0.45909,30.41494,0.66901,0.66197,1.00000,0.43461,0.42656
319,GEN,0.45909,26.91545,0.66097,0.67807,1.00000,0.39437,0.37425
320,GEN,0.45909,28.34695,0.65996,0.68008,1.00000,0.40644,0.41046
321,GEN,0.45909,29.97160,0.67505,0.64990,1.00000,0.42254,0.36620
322,GEN,0.45909,30.54085,0.65594,0.68813,1.00000,0.38431,0.34809
323,GEN,0.45909,28.07511,0.64990,0.70020,1.00000,0.37827,0.35211
324,DISC,0.48660,28.07511,0.64286,0.71429,1.00000,0.45473,0.38229
325,DISC,0.48766,28.07511,0.66700,0.66600,1.00000,0.43863,0.38028
326,DISC,0.48680,28.07511,0.67203,0.65594,1.00000,0.40644,0.35412
327,DISC,0.47825,28.07511,0.68511,0.62978,1.00000,0.42656,0.39839
328,DISC,0.47750,28.07511,0.70020,0.59960,1.00000,0.38229,0.39034
329,DISC,0.47907,28.07511,0.69819,0.60362,1.00000,0.40845,0.33400
330,DISC,0.47572,28.07511,0.72535,0.54930,1.00000,0.41851,0.45070
331,DISC,0.47350,28.07511,0.74648,0.50704,1.00000,0.32998,0.35412
332,DISC,0.47371,28.07511,0.74044,0.51911,1.00000,0.36620,0.41650
333,DISC,0.46950,28.07511,0.74648,0.50704,1.00000,0.38833,0.35815
334,DISC,0.46463,28.07511,0.73340,0.53320,1.00000,0.39437,0.42455
335,DISC,0.46701,28.07511,0.77364,0.45272,1.00000,0.40040,0.40845
