+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
|  176  |   DISC   |      0.64104       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29647 | 0.35294 |
|  177  |   DISC   |      0.64057       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32235 | 0.36706 |
|  178  |   DISC   |      0.63917       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29882 | 0.39765 |
|  179  |   DISC   |      0.63934       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31294 | 0.36235 |
|  180  |   DISC   |      0.63850       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29412 | 0.35529 |
|  181  |   DISC   |      0.63773       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28471 | 0.28235 |
|  182  |   DISC   |      0.63813       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.35294 | 0.31059 |
|  183  |   DISC   |      0.63753       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32235 | 0.32235 |
|  184  |   DISC   |      0.63604       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.35529 |
|  185  |   DISC   |      0.63581       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.33176 | 0.33412 |
|  186  |   DISC   |      0.63568       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32235 | 0.31059 |
|  187  |   DISC   |      0.63627       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30824 | 0.31529 |
|  188  |   DISC   |      0.63333       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29882 | 0.32706 |
|  189  |   DISC   |      0.63717       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.34353 | 0.33647 |
|  190  |   DISC   |      0.63089       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30118 | 0.31059 |
