Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
158,DISC,0.57545,112.35869,0.56624,0.45261,0.58510,0.29353,0.31343
159,DISC,0.57186,112.35869,0.56673,0.45252,0.58598,0.34328,0.39801
160,DISC,0.57208,112.35869,0.56723,0.45240,0.58687,0.31343,0.34826
161,DISC,0.56974,112.35869,0.56763,0.45250,0.58776,0.32338,0.33831
162,DISC,0.57024,112.35869,0.56818,0.45231,0.58867,0.33831,0.36567
163,DISC,0.56891,112.35869,0.56861,0.45235,0.58958,0.32090,0.36567
164,DISC,0.56922,112.35869,0.56928,0.45193,0.59049,0.29602,0.33831
165,DISC,0.56803,112.35869,0.56973,0.45195,0.59142,0.28358,0.32836
166,DISC,0.56343,112.35869,0.57020,0.45194,0.59235,0.28607,0.33085
167,DISC,0.56718,112.35869,0.57066,0.45197,0.59329,0.31343,0.33333
168,DISC,0.56501,112.35869,0.57117,0.45190,0.59424,0.32587,0.31592
169,DISC,0.56336,112.35869,0.57169,0.45183,0.59520,0.35821,0.35323
170,DISC,0.56303,112.35869,0.57219,0.45179,0.59616,0.31343,0.29602
171,DISC,0.56388,112.35869,0.57279,0.45156,0.59714,0.28109,0.30597
172,DISC,0.56226,112.35869,0.57326,0.45159,0.59811,0.35821,0.32338
173,DISC,0.55817,112.35869,0.57382,0.45145,0.59910,0.30100,0.30597
174,DISC,0.55673,112.35869,0.57436,0.45137,0.60009,0.31343,0.33333
175,DISC,0.55742,112.35869,0.57493,0.45124,0.60109,0.30846,0.32090
176,DISC,0.55658,112.35869,0.57551,0.45107,0.60210,0.32338,0.31592
177,DISC,0.55813,112.35869,0.57598,0.45114,0.60311,0.31095,0.29851
178,DISC,0.55719,112.35869,0.57650,0.45111,0.60412,0.37811,0.32836
179,DISC,0.55256,112.35869,0.57710,0.45094,0.60514,0.33333,0.29353
180,DISC,0.55324,112.35869,0.57773,0.45072,0.60617,0.34080,0.35075
181,DISC,0.55316,112.35869,0.57823,0.45074,0.60721,0.30597,0.32090
182,DISC,0.55259,112.35869,0.57885,0.45055,0.60826,0.33085,0.35821
183,DISC,0.55284,112.35869,0.57942,0.45045,0.60930,0.30100,0.33582
184,DISC,0.55013,112.35869,0.57995,0.45045,0.61036,0.37065,0.33831
185,DISC,0.55049,112.35869,0.58057,0.45027,0.61141,0.34328,0.35572
186,DISC,0.55085,112.35869,0.58110,0.45028,0.61248,0.31841,0.31592
187,DISC,0.54806,112.35869,0.58164,0.45026,0.61354,0.28109,0.34826
188,DISC,0.54657,112.35869,0.58226,0.45009,0.61461,0.30597,0.38557
189,DISC,0.54518,112.35869,0.58286,0.44997,0.61569,0.31841,0.36318
190,DISC,0.54453,112.35869,0.58341,0.44995,0.61677,0.30846,0.32587
191,DISC,0.54481,112.35869,0.58408,0.44969,0.61785,0.30100,0.37065
192,DISC,0.54161,112.35869,0.58465,0.44964,0.61895,0.31095,0.33333
193,DISC,0.54039,112.35869,0.58524,0.44956,0.62004,0.34826,0.34080
194,DISC,0.54210,112.35869,0.58588,0.44938,0.62114,0.33831,0.31095
195,DISC,0.54086,112.35869,0.58645,0.44935,0.62225,0.33831,0.32090
196,DISC,0.54119,112.35869,0.58700,0.44935,0.62336,0.29851,0.36816
