Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
174,DISC,0.63615,40.08981,0.50000,1.00000,1.00000,0.29697,0.32121
175,DISC,0.63547,40.08981,0.50000,1.00000,1.00000,0.37374,0.32929
176,DISC,0.63525,40.08981,0.50000,1.00000,1.00000,0.36162,0.37172
177,DISC,0.63427,40.08981,0.50000,1.00000,1.00000,0.32727,0.34141
178,DISC,0.63301,40.08981,0.50000,1.00000,1.00000,0.33333,0.31717
179,DISC,0.63249,40.08981,0.50000,1.00000,1.00000,0.31919,0.34545
180,DISC,0.63488,40.08981,0.50000,1.00000,1.00000,0.35758,0.31919
181,DISC,0.63198,40.08981,0.50000,1.00000,1.00000,0.32121,0.37172
182,DISC,0.63171,40.08981,0.50000,1.00000,1.00000,0.36768,0.33939
183,DISC,0.63054,40.08981,0.50000,1.00000,1.00000,0.32323,0.34141
184,DISC,0.63167,40.08981,0.50000,1.00000,1.00000,0.34343,0.35758
185,DISC,0.63320,40.08981,0.50000,1.00000,1.00000,0.37576,0.31717
186,DISC,0.63043,40.08981,0.50000,1.00000,1.00000,0.31515,0.35354
187,DISC,0.62976,40.08981,0.50000,1.00000,1.00000,0.31919,0.31111
188,DISC,0.63012,40.08981,0.50000,1.00000,1.00000,0.33535,0.34545
189,DISC,0.63016,40.08981,0.50000,1.00000,1.00000,0.30505,0.35556
190,DISC,0.62901,40.08981,0.50000,1.00000,1.00000,0.34141,0.34343
191,DISC,0.62897,40.08981,0.50000,1.00000,1.00000,0.33939,0.35354
192,DISC,0.62788,40.08981,0.50000,1.00000,1.00000,0.33535,0.32121
193,DISC,0.62582,40.08981,0.50000,1.00000,1.00000,0.30505,0.34545
194,DISC,0.62691,40.08981,0.50000,1.00000,1.00000,0.32929,0.35556
195,DISC,0.62689,40.08981,0.50000,1.00000,1.00000,0.31515,0.32727
196,DISC,0.62656,40.08981,0.50000,1.00000,1.00000,0.33737,0.35354
197,DISC,0.62491,40.08981,0.50000,1.00000,1.00000,0.31717,0.33131
198,DISC,0.62513,40.08981,0.50000,1.00000,1.00000,0.35152,0.33131
199,DISC,0.62433,40.08981,0.50000,1.00000,1.00000,0.35758,0.32323
200,DISC,0.62393,40.08981,0.50000,1.00000,1.00000,0.35354,0.31919
201,DISC,0.62566,40.08981,0.50000,1.00000,1.00000,0.34141,0.35152
202,DISC,0.62329,40.08981,0.50000,1.00000,1.00000,0.32121,0.33939
203,DISC,0.62277,40.08981,0.50000,1.00000,1.00000,0.36162,0.31717
204,DISC,0.62296,40.08981,0.50000,1.00000,1.00000,0.35556,0.30303
205,DISC,0.62214,40.08981,0.50000,1.00000,1.00000,0.35152,0.36162
206,DISC,0.62256,40.08981,0.50000,1.00000,1.00000,0.29293,0.32323
207,DISC,0.62136,40.08981,0.50000,1.00000,1.00000,0.35960,0.34545
208,DISC,0.62139,40.08981,0.50000,1.00000,1.00000,0.32525,0.27273
209,DISC,0.62054,40.08981,0.50000,1.00000,1.00000,0.33939,0.30707
210,DISC,0.61964,40.08981,0.50000,1.00000,1.00000,0.34343,0.33939
211,DISC,0.61958,40.08981,0.50000,1.00000,1.00000,0.33939,0.36364
212,DISC,0.61867,40.08981,0.50000,1.00000,1.00000,0.33737,0.30909
213,DISC,0.61721,40.08981,0.50101,0.99798,1.00000,0.35354,0.32121
214,DISC,0.61969,40.08981,0.50101,0.99798,1.00000,0.35354,0.34343
215,DISC,0.61836,40.08981,0.50303,0.99394,1.00000,0.32323,0.30707
216,DISC,0.61754,40.08981,0.50101,0.99798,1.00000,0.35758,0.30303
217,DISC,0.61538,40.08981,0.50202,0.99596,1.00000,0.32323,0.31515
218,DISC,0.61522,40.08981,0.50202,0.99596,1.00000,0.31717,0.35152
219,DISC,0.61555,40.08981,0.50101,0.99798,1.00000,0.33737,0.33939
220,DISC,0.61559,40.08981,0.50303,0.99394,1.00000,0.34141,0.32727
221,DISC,0.61495,40.08981,0.50707,0.98586,1.00000,0.35152,0.31717
222,DISC,0.61413,40.08981,0.50808,0.98384,1.00000,0.32121,0.32929
223,DISC,0.61360,40.08981,0.50606,0.98788,1.00000,0.29697,0.36162
224,DISC,0.61163,40.08981,0.50808,0.98384,1.00000,0.33333,0.30505
225,DISC,0.61110,40.08981,0.52323,0.95354,1.00000,0.32323,0.33939
226,DISC,0.61086,40.08981,0.51717,0.96566,1.00000,0.38182,0.32323
227,DISC,0.61501,40.08981,0.52626,0.94747,1.00000,0.32323,0.34949
228,DISC,0.61107,40.08981,0.53737,0.92525,1.00000,0.35556,0.33939
