Epoch,Machine Training,Discriminator Loss,Generator Loss,FPR,Recall,Median Wasserstein,Mean Wasserstein 
14390,Discriminator,0.57792,2.17715,0.23077,0.96154,0.42683,0.46859
14391,Discriminator,0.39119,1.60211,0.30769,0.76923,0.17304,0.30612
14392,Discriminator,0.36844,1.32087,0.34615,0.84615,0.16201,0.25822
14393,Discriminator,0.48487,1.34218,0.34615,0.76923,0.17569,0.27041
14394,Discriminator,0.44368,3.03813,0.34615,0.76923,0.28505,0.33874
14395,Discriminator,0.46388,1.38109,0.46154,1.00000,0.28845,0.33791
14396,Discriminator,0.44020,2.79545,0.30769,0.76923,0.36197,0.41139
14397,Discriminator,0.49536,2.07288,0.30769,0.80769,0.24607,0.31168
14398,Discriminator,0.43158,3.11259,0.23077,0.80769,0.41398,0.45020
14399,Discriminator,0.53265,3.41055,0.26923,0.88462,0.41804,0.41792
14400,Discriminator,0.40940,2.55156,0.30769,0.88462,0.16499,0.29001
14401,Discriminator,0.37540,2.93739,0.38462,0.88462,0.31688,0.38740
14402,Discriminator,0.40778,1.86140,0.23077,0.96154,0.22634,0.32202
14403,Discriminator,0.42190,1.69481,0.34615,0.92308,0.29093,0.33772
14404,Discriminator,0.41569,1.02439,0.42308,0.92308,0.32257,0.39511
14405,Discriminator,0.36988,3.42357,0.26923,0.88462,0.13911,0.27540
14406,Discriminator,0.35486,2.87856,0.34615,0.92308,0.16283,0.30948
14407,Discriminator,0.33439,2.55213,0.19231,0.88462,0.19126,0.28057
14408,Generator,0.33439,0.46884,0.80769,0.88462,0.41599,0.43978
14409,Discriminator,0.51863,0.98609,0.26923,0.76923,0.31939,0.37231
14410,Discriminator,0.40340,1.37222,0.23077,0.92308,0.19235,0.28283
14411,Discriminator,0.39274,2.60445,0.30769,0.92308,0.18231,0.28569
14412,Discriminator,0.46035,3.19818,0.19231,0.84615,0.17813,0.29886
14413,Generator,0.46035,0.74694,0.34615,0.84615,0.17688,0.26943
14414,Generator,0.46035,0.70605,0.50000,0.92308,0.21007,0.30569
14415,Generator,0.46035,0.69426,0.46154,0.84615,0.32184,0.34726
14416,Generator,0.46035,0.62559,0.65385,0.73077,0.18661,0.29563
14417,Generator,0.46035,0.67439,0.38462,0.80769,0.26761,0.33144
14418,Generator,0.46035,0.36175,0.19231,0.76923,0.16101,0.27631
14419,Generator,0.46035,0.35267,0.76923,0.84615,0.18226,0.30176
14420,Generator,0.46035,0.37263,0.92308,0.73077,0.26827,0.34506
14421,Discriminator,0.58578,1.91050,0.26923,0.84615,0.17702,0.30458
14422,Discriminator,0.33859,2.30003,0.26923,0.96154,0.17257,0.29459
14423,Discriminator,1.34921,2.31650,0.11538,0.76923,0.43031,0.46130
14424,Discriminator,0.42592,2.01571,0.30769,0.84615,0.21616,0.32103
14425,Discriminator,0.29406,3.07567,0.15385,0.80769,0.16006,0.24154
14426,Generator,0.29406,0.55295,0.50000,0.88462,0.16789,0.25204
14427,Generator,0.29406,0.60406,0.88462,0.96154,0.17407,0.30679
14428,Discriminator,0.72772,0.98742,0.38462,0.46154,0.31832,0.36220
14429,Discriminator,0.55254,1.44584,0.15385,0.61538,0.14831,0.28167
14430,Discriminator,0.55692,2.23961,0.15385,0.61538,0.16209,0.28759
14431,Discriminator,0.47655,1.70023,0.38462,0.69231,0.22501,0.32483
14432,Discriminator,0.65395,3.20731,0.42308,0.76923,0.14257,0.26405
14433,Discriminator,0.48239,1.23266,0.23077,0.80769,0.16545,0.28140
14434,Discriminator,0.52006,1.20043,0.34615,0.84615,0.18884,0.28268
14435,Discriminator,0.49887,0.88439,0.38462,0.88462,0.14574,0.27416
14436,Discriminator,0.48927,1.08326,0.30769,0.88462,0.17878,0.29750
14437,Discriminator,0.46758,0.97746,0.53846,0.76923,0.34681,0.39846
14438,Discriminator,0.56530,1.18002,0.19231,0.65385,0.26820,0.30808
14439,Discriminator,0.50730,1.11701,0.23077,0.92308,0.17156,0.27043
14440,Discriminator,0.55831,1.18518,0.19231,0.84615,0.17683,0.27457
14441,Generator,0.55831,0.82561,0.34615,0.76923,0.16250,0.26959
14442,Generator,0.55831,0.71396,0.38462,0.88462,0.30328,0.36042
14443,Generator,0.55831,0.44650,0.76923,0.76923,0.29653,0.33187
14444,Generator,0.55831,0.53397,0.80769,0.84615,0.16748,0.29584
14445,Discriminator,0.58638,2.71714,0.23077,0.50000,0.23872,0.30137
14446,Discriminator,0.44506,1.99743,0.42308,0.76923,0.22482,0.30332
14447,Discriminator,0.41546,1.92675,0.26923,0.92308,0.17484,0.26402
14448,Discriminator,0.40959,2.19798,0.50000,0.92308,0.21814,0.28198
14449,Discriminator,0.43022,2.96981,0.46154,0.92308,0.22224,0.30851
14450,Discriminator,0.38129,2.36978,0.46154,0.84615,0.19621,0.28104
14451,Discriminator,0.36346,2.27925,0.30769,0.88462,0.22918,0.30415
14452,Discriminator,0.35473,2.82896,0.34615,0.92308,0.15967,0.25300
14453,Discriminator,0.40998,1.68650,0.11538,0.84615,0.17364,0.25582
14454,Generator,0.40998,0.58413,0.53846,0.84615,0.25493,0.34949
14455,Generator,0.40998,0.36250,0.57692,1.00000,0.26273,0.31365
14456,Generator,0.40998,0.46620,0.73077,0.92308,0.25839,0.33011
14457,Generator,0.40998,0.54468,0.61538,0.80769,0.18930,0.31352
14458,Generator,0.40998,0.30495,0.65385,0.96154,0.15409,0.27065
14459,Generator,0.40998,0.41032,0.80769,0.73077,0.20020,0.29923
14460,Discriminator,0.49005,1.68116,0.19231,0.69231,0.23958,0.32699
14461,Discriminator,0.47689,2.58769,0.26923,0.80769,0.23754,0.32591
14462,Discriminator,0.39945,3.01939,0.30769,0.84615,0.23221,0.31563
14463,Discriminator,0.45860,3.33246,0.30769,0.88462,0.19970,0.29288
14464,Discriminator,0.30704,4.60389,0.19231,0.84615,0.22770,0.32040
14465,Generator,0.30704,0.54727,0.65385,0.69231,0.27132,0.33584
14466,Generator,0.30704,0.46260,0.76923,0.80769,0.20011,0.31202
14467,Generator,0.30704,0.45707,0.84615,0.88462,0.25027,0.32529
14468,Discriminator,0.62144,0.84023,0.26923,0.73077,0.25048,0.34211
14469,Discriminator,0.47532,1.31874,0.23077,0.69231,0.16065,0.28364
14470,Discriminator,0.44463,2.29042,0.19231,0.69231,0.23230,0.31638
14471,Discriminator,0.48433,1.61914,0.23077,0.88462,0.14034,0.27999
14472,Discriminator,0.50664,2.01785,0.30769,0.80769,0.24782,0.32962
14473,Discriminator,0.41849,1.56524,0.15385,0.76923,0.20456,0.30466
14474,Discriminator,0.40233,2.06730,0.38462,0.88462,0.21357,0.32134
14475,Discriminator,0.37541,1.38838,0.23077,0.88462,0.15577,0.26161
14476,Discriminator,0.45974,4.64482,0.26923,0.80769,0.31133,0.35836
14477,Discriminator,0.47455,2.11884,0.38462,0.84615,0.29368,0.36277
14478,Discriminator,0.42656,1.69724,0.30769,0.84615,0.11908,0.25817
14479,Discriminator,0.51102,1.72354,0.19231,0.84615,0.26441,0.34303
14480,Generator,0.51102,0.76221,0.61538,0.80769,0.18230,0.26807
14481,Generator,0.51102,0.37432,0.84615,0.88462,0.17509,0.23472
14482,Discriminator,0.45500,1.92694,0.15385,0.80769,0.17194,0.28184
14483,Generator,0.45500,0.61723,0.57692,0.76923,0.14196,0.24129
14484,Generator,0.45500,0.60464,0.53846,0.76923,0.35263,0.40548
14485,Generator,0.45500,0.61609,0.61538,0.96154,0.41651,0.43768
14486,Generator,0.45500,0.94589,0.57692,0.76923,0.21649,0.30554
14487,Generator,0.45500,0.63022,0.57692,0.69231,0.14751,0.25578
14488,Generator,0.45500,0.51219,0.69231,0.73077,0.23896,0.30704
14489,Generator,0.45500,0.53377,0.11538,0.80769,0.13094,0.24094
14490,Generator,0.45500,0.59169,0.80769,0.73077,0.15509,0.24937
14491,Discriminator,0.55719,1.36485,0.23077,0.53846,0.12184,0.24491
14492,Discriminator,0.46154,1.74782,0.30769,0.57692,0.19367,0.29888
14493,Discriminator,0.49080,1.78378,0.26923,0.88462,0.16077,0.30061
14494,Discriminator,0.43056,2.39090,0.15385,0.88462,0.19915,0.27656
14495,Generator,0.43056,0.84791,0.46154,0.84615,0.21613,0.27392
14496,Generator,0.43056,0.90837,0.65385,0.96154,0.19393,0.28592
14497,Generator,0.43056,0.96527,0.73077,0.88462,0.16167,0.25709
14498,Generator,0.43056,0.75354,0.57692,0.76923,0.22885,0.30451
14499,Generator,0.43056,0.56487,0.53846,0.84615,0.19184,0.30221
14500,Generator,0.43056,0.73099,0.53846,0.84615,0.25171,0.32490
14501,Generator,0.43056,0.53935,0.69231,0.96154,0.15297,0.27815
14502,Generator,0.43056,0.50972,0.57692,0.88462,0.12145,0.25617
14503,Generator,0.43056,0.53493,0.57692,0.69231,0.20674,0.32214
14504,Generator,0.43056,0.35712,0.84615,0.88462,0.21956,0.30656
14505,Discriminator,0.60936,1.97461,0.38462,0.65385,0.16246,0.29020
14506,Discriminator,0.51251,1.83233,0.50000,0.80769,0.37993,0.45022
14507,Discriminator,0.43365,4.18672,0.19231,0.76923,0.15835,0.29094
14508,Discriminator,0.36108,1.72244,0.26923,0.92308,0.25658,0.36642
14509,Discriminator,0.31568,2.75690,0.30769,0.96154,0.17947,0.32209
14510,Discriminator,0.46699,3.60171,0.34615,0.88462,0.21480,0.32901
14511,Discriminator,0.43250,4.38764,0.23077,0.92308,0.18103,0.29810
14512,Discriminator,0.34682,3.00497,0.23077,0.84615,0.15695,0.31669
14513,Discriminator,0.50879,1.41710,0.26923,0.96154,0.29987,0.34370
14514,Discriminator,0.39722,3.34680,0.15385,0.84615,0.24813,0.33512
14515,Generator,0.39722,0.56900,0.76923,0.96154,0.15181,0.28133
14516,Generator,0.39722,0.45456,0.61538,0.80769,0.18105,0.29028
14517,Generator,0.39722,0.33949,0.38462,0.69231,0.32443,0.39029
14518,Generator,0.39722,0.71037,0.92308,0.92308,0.25305,0.33488
14519,Discriminator,0.64231,1.96088,0.19231,0.69231,0.15789,0.27411
14520,Discriminator,0.54785,2.38578,0.19231,0.61538,0.15060,0.25934
14521,Discriminator,0.37787,3.57014,0.15385,0.88462,0.20215,0.33062
14522,Generator,0.37787,0.66458,0.42308,0.92308,0.44695,0.42582
14523,Generator,0.37787,0.40776,0.65385,0.80769,0.26594,0.33579
14524,Generator,0.37787,0.42953,0.61538,0.80769,0.19259,0.27208
14525,Generator,0.37787,1.81048,0.88462,0.80769,0.17056,0.29518
14526,Discriminator,0.47826,1.62472,0.26923,0.84615,0.18233,0.31745
14527,Discriminator,0.52475,0.93971,0.23077,0.84615,0.16114,0.26932
14528,Discriminator,0.52187,2.58368,0.30769,0.88462,0.21673,0.30379
14529,Discriminator,0.46110,2.53877,0.19231,0.73077,0.17411,0.26425
14530,Discriminator,0.36116,2.20115,0.38462,0.65385,0.17490,0.27897
14531,Discriminator,0.59889,3.98697,0.26923,0.73077,0.19321,0.31122
14532,Discriminator,0.57351,0.81081,0.30769,0.88462,0.33878,0.38122
14533,Discriminator,0.39942,0.97622,0.30769,0.88462,0.35015,0.35052
14534,Discriminator,0.47585,0.99314,0.26923,0.88462,0.20400,0.32467
14535,Discriminator,0.46054,2.27378,0.38462,0.69231,0.16941,0.29828
14536,Discriminator,0.48463,2.46208,0.26923,0.92308,0.14442,0.27886
14537,Discriminator,0.49446,2.59832,0.38462,0.80769,0.23656,0.30849
14538,Discriminator,0.44590,1.82221,0.15385,0.84615,0.24974,0.33589
14539,Generator,0.44590,0.72975,0.38462,0.88462,0.25149,0.29695
14540,Generator,0.44590,0.73871,0.73077,0.65385,0.45960,0.44962
14541,Generator,0.44590,0.48496,0.73077,0.57692,0.31215,0.35393
14542,Generator,0.44590,0.93413,0.50000,0.80769,0.18210,0.25186
14543,Generator,0.44590,0.66593,0.42308,0.84615,0.18332,0.30191
14544,Generator,0.44590,0.42323,0.42308,0.88462,0.14138,0.26918
14545,Generator,0.44590,0.45376,0.76923,0.73077,0.29969,0.33894
14546,Generator,0.44590,0.48502,0.80769,0.69231,0.22173,0.28851
14547,Discriminator,0.61609,2.28596,0.30769,0.53846,0.17411,0.26648
14548,Discriminator,0.54855,3.10299,0.38462,1.00000,0.12962,0.22419
14549,Discriminator,0.29819,4.10415,0.23077,0.88462,0.16569,0.26811
14550,Discriminator,0.42459,2.58638,0.23077,0.84615,0.12677,0.25506
14551,Discriminator,0.42680,2.59354,0.23077,0.84615,0.16778,0.27451
14552,Discriminator,0.47307,3.17502,0.26923,0.92308,0.17211,0.26305
14553,Discriminator,0.37407,2.07361,0.19231,0.76923,0.16860,0.28521
14554,Discriminator,0.40506,1.92672,0.30769,0.88462,0.18959,0.30871
14555,Discriminator,0.51689,1.87230,0.11538,0.92308,0.27825,0.35466
14556,Generator,0.51689,0.43564,0.73077,0.84615,0.15994,0.27367
14557,Generator,0.51689,0.45874,0.42308,0.88462,0.19086,0.28298
14558,Generator,0.51689,0.45511,0.46154,0.84615,0.16693,0.24635
14559,Generator,0.51689,0.34053,0.69231,1.00000,0.23397,0.32628
14560,Generator,0.51689,0.70581,0.76923,0.84615,0.18772,0.30425
14561,Generator,0.51689,0.89983,0.61538,0.88462,0.27082,0.33743
14562,Generator,0.51689,0.42935,0.65385,0.96154,0.31980,0.36155
14563,Generator,0.51689,0.56409,0.84615,0.84615,0.18066,0.30179
14564,Discriminator,0.49760,1.54559,0.30769,0.73077,0.31816,0.37974
14565,Discriminator,0.43221,1.97130,0.57692,0.76923,0.34278,0.38429
14566,Discriminator,0.40986,2.59088,0.38462,0.76923,0.59612,0.60593
14567,Discriminator,0.42621,3.74324,0.15385,0.88462,0.29737,0.33938
14568,Generator,0.42621,0.54011,0.65385,0.80769,0.20747,0.30912
14569,Generator,0.42621,0.42047,0.80769,0.88462,0.14481,0.25885
14570,Discriminator,0.63799,1.24935,0.19231,0.50000,0.13615,0.26248
14571,Discriminator,0.48935,1.39768,0.30769,0.80769,0.13904,0.28790
14572,Discriminator,0.39620,1.84263,0.23077,0.92308,0.19236,0.27740
14573,Discriminator,0.34275,1.47830,0.23077,0.92308,0.17553,0.28725
14574,Discriminator,0.42798,1.49749,0.19231,0.76923,0.22105,0.31898
14575,Discriminator,0.43442,1.64929,0.26923,0.88462,0.24319,0.33153
14576,Discriminator,0.33741,2.15445,0.38462,0.88462,0.22136,0.29497
14577,Discriminator,0.42259,2.03676,0.34615,0.84615,0.33532,0.37947
14578,Discriminator,0.37931,2.06553,0.34615,0.92308,0.18846,0.27951
14579,Discriminator,0.42274,2.13685,0.42308,0.92308,0.18383,0.25938
14580,Discriminator,0.33840,2.02552,0.30769,0.80769,0.17545,0.27379
14581,Discriminator,0.35576,1.95605,0.38462,0.84615,0.20433,0.28329
14582,Discriminator,0.30165,2.44156,0.38462,0.92308,0.22208,0.32435
14583,Discriminator,0.31304,2.04695,0.23077,0.84615,0.13420,0.26723
14584,Discriminator,0.34292,2.40727,0.19231,0.92308,0.32712,0.34992
14585,Generator,0.34292,0.83053,0.65385,0.88462,0.15255,0.26462
14586,Generator,0.34292,0.65343,0.34615,0.80769,0.19731,0.32795
14587,Generator,0.34292,0.69729,0.65385,0.88462,0.41824,0.44776
14588,Generator,0.34292,0.84824,0.53846,0.88462,0.16339,0.28838
14589,Generator,0.34292,0.75592,0.53846,0.88462,0.26432,0.31056
14590,Generator,0.34292,0.72176,0.76923,0.92308,0.21741,0.29678
14591,Generator,0.34292,0.46122,0.73077,0.80769,0.23496,0.35119
14592,Generator,0.34292,0.42437,0.76923,0.84615,0.21934,0.31446
14593,Generator,0.34292,0.30119,0.73077,0.88462,0.37992,0.44651
14594,Generator,0.34292,0.63900,0.69231,0.96154,0.23421,0.31093
14595,Generator,0.34292,0.25159,0.76923,1.00000,0.16584,0.31094
14596,Generator,0.34292,0.33913,0.88462,1.00000,0.19310,0.30905
14597,Discriminator,0.49220,2.36739,0.46154,0.80769,0.40646,0.45516
14598,Discriminator,0.39276,2.42905,0.34615,0.84615,0.33146,0.41539
14599,Discriminator,0.44154,2.05128,0.19231,0.92308,0.20614,0.32089
14600,Generator,0.44154,0.92475,0.42308,0.92308,0.22624,0.33601
14601,Generator,0.44154,0.34775,0.80769,0.76923,0.32782,0.41910
14602,Discriminator,0.53590,1.47898,0.26923,0.61538,0.15136,0.25825
14603,Discriminator,0.49954,3.14921,0.19231,0.73077,0.21545,0.32219
14604,Discriminator,0.37637,3.73144,0.11538,0.92308,0.26021,0.35171
14605,Generator,0.37637,0.50120,0.69231,0.92308,0.23337,0.30623
14606,Generator,0.37637,0.45766,0.65385,0.73077,0.24671,0.31762
14607,Generator,0.37637,0.41529,0.73077,0.76923,0.18656,0.28881
14608,Generator,0.37637,0.70117,0.88462,0.84615,0.21621,0.30290
14609,Discriminator,0.63609,1.75571,0.23077,0.57692,0.16250,0.27029
14610,Discriminator,0.45451,2.56589,0.42308,0.65385,0.25668,0.34175
14611,Discriminator,0.35648,2.27142,0.19231,0.84615,0.15601,0.26338
14612,Generator,0.35648,0.61631,0.73077,0.88462,0.14753,0.24946
14613,Generator,0.35648,0.44282,0.23077,0.84615,0.15185,0.25446
14614,Generator,0.35648,0.57123,0.76923,0.84615,0.14243,0.26058
14615,Generator,0.35648,0.43247,0.65385,0.76923,0.15293,0.25088
14616,Generator,0.35648,0.39848,0.84615,0.84615,0.16755,0.27719
14617,Discriminator,0.64425,2.00114,0.19231,0.61538,0.18596,0.26208
14618,Discriminator,0.53570,3.12641,0.15385,0.57692,0.23374,0.30547
14619,Discriminator,0.45165,1.53142,0.23077,0.80769,0.12139,0.26117
14620,Discriminator,0.50930,3.00688,0.26923,0.80769,0.17151,0.28891
14621,Discriminator,0.38937,1.99924,0.19231,0.88462,0.15920,0.26729
14622,Generator,0.38937,3.40152,0.84615,0.96154,0.30892,0.33817
14623,Discriminator,0.36019,5.22493,0.34615,0.96154,0.15975,0.26600
14624,Discriminator,0.43087,3.61684,0.30769,0.88462,0.48570,0.49618
14625,Discriminator,0.35008,1.31385,0.26923,0.88462,0.15090,0.25958
14626,Discriminator,0.39545,2.95695,0.30769,0.96154,0.15100,0.24839
14627,Discriminator,0.29047,2.26564,0.19231,0.69231,0.26475,0.35052
14628,Discriminator,0.44500,2.62766,0.30769,0.84615,0.22569,0.30339
14629,Discriminator,0.44004,1.67746,0.19231,0.88462,0.18178,0.31533
14630,Generator,0.44004,1.01984,0.73077,0.92308,0.28004,0.33259
14631,Generator,0.44004,0.61197,0.57692,0.88462,0.29573,0.39387
14632,Generator,0.44004,0.42959,0.92308,0.88462,0.15781,0.26733
14633,Discriminator,0.47341,3.26642,0.26923,0.61538,0.25007,0.31277
14634,Discriminator,0.35696,2.17581,0.30769,0.80769,0.33692,0.39601
14635,Discriminator,0.35088,2.02919,0.42308,0.92308,0.17646,0.28728
14636,Discriminator,0.44026,3.38841,0.38462,0.92308,0.29112,0.34005
14637,Discriminator,0.41127,1.47017,0.30769,0.84615,0.17733,0.28164
14638,Discriminator,0.39540,4.74760,0.19231,0.96154,0.13697,0.23930
14639,Generator,0.39540,0.66216,0.38462,0.88462,0.19537,0.26963
14640,Generator,0.39540,0.58795,0.38462,0.80769,0.22940,0.29228
14641,Generator,0.39540,1.35102,0.73077,0.96154,0.19615,0.29360
14642,Generator,0.39540,0.39404,0.92308,0.84615,0.17482,0.24608
14643,Discriminator,0.62876,0.97867,0.30769,0.65385,0.33442,0.36640
14644,Discriminator,0.51152,1.10926,0.34615,0.80769,0.23646,0.31039
14645,Discriminator,0.50530,0.94318,0.46154,0.84615,0.36226,0.38678
14646,Discriminator,0.51788,1.23838,0.61538,0.84615,0.20646,0.28916
14647,Discriminator,0.51047,1.45042,0.50000,0.84615,0.15135,0.27141
14648,Discriminator,0.46080,0.94696,0.34615,0.84615,0.17257,0.28567
14649,Discriminator,0.47046,0.95405,0.42308,0.88462,0.22207,0.29802
14650,Discriminator,0.57255,2.01499,0.34615,0.88462,0.26183,0.32191
14651,Discriminator,0.54941,1.18278,0.42308,0.84615,0.25129,0.33894
14652,Discriminator,0.49075,1.20106,0.30769,0.73077,0.15582,0.25430
14653,Discriminator,0.46155,2.44986,0.42308,0.80769,0.16185,0.25214
14654,Discriminator,0.57703,1.00903,0.46154,0.88462,0.20050,0.28433
14655,Discriminator,0.49956,1.29717,0.42308,0.84615,0.17151,0.26767
14656,Discriminator,0.76633,2.21497,0.23077,0.84615,0.24376,0.31037
14657,Discriminator,0.42031,1.40345,0.23077,0.80769,0.20911,0.30028
14658,Discriminator,0.54444,1.13123,0.38462,0.88462,0.19858,0.25704
14659,Discriminator,0.48903,1.96415,0.42308,0.84615,0.20712,0.25669
14660,Discriminator,0.68219,1.49830,0.15385,0.84615,0.18110,0.26713
14661,Generator,0.68219,0.53763,0.61538,0.92308,0.33591,0.38399
14662,Generator,0.68219,1.22432,0.42308,0.65385,0.20433,0.29807
14663,Generator,0.68219,0.98367,0.65385,0.84615,0.15631,0.28892
14664,Generator,0.68219,0.50454,0.23077,0.80769,0.23592,0.30778
14665,Generator,0.68219,0.82359,0.26923,0.84615,0.48081,0.52063
14666,Generator,0.68219,0.39064,0.30769,0.88462,0.21762,0.29414
14667,Generator,0.68219,0.57680,0.80769,0.80769,0.30181,0.31738
14668,Discriminator,0.56412,2.96868,0.15385,0.73077,0.20324,0.26798
14669,Discriminator,0.59619,8.24358,0.26923,0.80769,0.15254,0.21268
14670,Discriminator,0.42124,3.61747,0.11538,0.92308,0.23798,0.28263
14671,Generator,0.42124,0.61070,0.38462,0.80769,0.20954,0.28852
14672,Generator,0.42124,0.69702,0.76923,0.92308,0.26389,0.29132
14673,Generator,0.42124,0.33318,0.80769,0.92308,0.16135,0.25090
14674,Discriminator,0.57740,1.10880,0.42308,0.65385,0.22068,0.28588
14675,Discriminator,0.61981,1.13065,0.46154,0.69231,0.19580,0.33758
14676,Discriminator,0.59692,1.19139,0.26923,0.69231,0.21761,0.29023
14677,Discriminator,0.54780,1.21203,0.34615,0.80769,0.15779,0.25364
14678,Discriminator,0.51321,1.45518,0.38462,0.92308,0.18292,0.31742
14679,Discriminator,0.42286,1.45824,0.34615,0.92308,0.22086,0.30444
14680,Discriminator,0.39525,1.74406,0.38462,0.88462,0.18238,0.28336
14681,Discriminator,0.46233,1.77713,0.23077,0.88462,0.18639,0.29033
14682,Discriminator,0.43916,1.74762,0.23077,0.80769,0.32213,0.39406
14683,Discriminator,0.46984,2.44709,0.26923,0.76923,0.23966,0.32147
14684,Discriminator,0.41969,1.43774,0.26923,0.84615,0.17861,0.23151
14685,Discriminator,0.37485,1.52349,0.23077,0.92308,0.35389,0.40086
14686,Discriminator,0.43971,1.36165,0.15385,0.73077,0.20368,0.24820
14687,Discriminator,0.46676,2.05023,0.11538,0.84615,0.26650,0.33763
14688,Generator,0.46676,0.52339,0.50000,0.84615,0.17989,0.27565
14689,Generator,0.46676,0.63664,0.30769,1.00000,0.27601,0.34335
14690,Generator,0.46676,0.41126,0.69231,0.92308,0.26590,0.32965
14691,Generator,0.46676,0.44981,0.34615,0.96154,0.16811,0.28524
14692,Generator,0.46676,0.38819,0.92308,0.88462,0.13909,0.26877
14693,Discriminator,0.65262,1.22478,0.42308,0.61538,0.18340,0.29868
14694,Discriminator,0.49902,2.63850,0.15385,0.69231,0.38706,0.43364
14695,Discriminator,0.51825,2.33312,0.19231,0.80769,0.13038,0.23220
14696,Generator,0.51825,0.72725,0.65385,0.80769,0.16830,0.25760
14697,Generator,0.51825,0.67381,0.65385,0.80769,0.20516,0.27883
14698,Generator,0.51825,0.65086,0.46154,0.84615,0.15403,0.25874
14699,Generator,0.51825,0.67064,0.76923,0.84615,0.32649,0.37278
14700,Generator,0.51825,0.44192,0.96154,0.80769,0.23335,0.32782
14701,Discriminator,0.59419,1.58586,0.50000,0.69231,0.16542,0.25963
14702,Discriminator,0.60849,1.93847,0.38462,0.50000,0.27725,0.34570
14703,Discriminator,0.62685,1.31289,0.46154,0.73077,0.18137,0.30893
14704,Discriminator,0.54110,1.00427,0.26923,0.73077,0.26024,0.30908
14705,Discriminator,0.56578,1.92578,0.23077,0.61538,0.15289,0.21719
14706,Discriminator,0.60415,2.12261,0.30769,0.69231,0.16344,0.26599
14707,Discriminator,0.51056,1.49060,0.23077,0.92308,0.29997,0.35736
14708,Discriminator,0.51165,2.87344,0.30769,0.57692,0.17446,0.30138
14709,Discriminator,0.48721,2.98625,0.15385,0.80769,0.17053,0.26943
14710,Generator,0.48721,0.94702,0.30769,0.57692,0.20602,0.30066
14711,Generator,0.48721,0.65650,0.57692,0.69231,0.15562,0.25496
14712,Generator,0.48721,0.58602,0.57692,0.76923,0.15878,0.22201
14713,Generator,0.48721,0.50793,0.61538,0.73077,0.36987,0.43805
14714,Generator,0.48721,0.43041,0.46154,0.65385,0.14669,0.26112
14715,Generator,0.48721,0.49692,0.53846,0.80769,0.34093,0.37656
14716,Generator,0.48721,0.33379,0.65385,0.73077,0.24005,0.29268
14717,Generator,0.48721,0.38538,0.65385,0.73077,0.21631,0.30105
14718,Generator,0.48721,0.48382,0.57692,0.69231,0.27866,0.34504
14719,Generator,0.48721,0.58248,0.88462,0.84615,0.31964,0.46305
14720,Discriminator,0.69736,1.13868,0.42308,0.42308,0.17956,0.28061
14721,Discriminator,0.70366,6.81923,0.38462,0.65385,0.21598,0.29147
14722,Discriminator,0.46085,2.44408,0.23077,0.92308,0.27701,0.37373
14723,Discriminator,0.44350,3.94742,0.46154,0.88462,0.15117,0.30683
14724,Discriminator,1.39426,5.05435,0.23077,0.80769,0.33343,0.39779
14725,Discriminator,0.41975,3.05816,0.42308,0.92308,0.15190,0.31068
14726,Discriminator,0.31591,2.11383,0.38462,0.88462,0.16901,0.30799
14727,Discriminator,0.39546,2.94578,0.23077,0.92308,0.11123,0.25496
14728,Discriminator,0.38101,2.35048,0.26923,0.96154,0.18973,0.28660
14729,Discriminator,0.38009,1.85037,0.26923,0.88462,0.25515,0.33282
14730,Discriminator,0.50187,4.18939,0.30769,0.96154,0.18914,0.27432
14731,Discriminator,0.61273,4.27622,0.23077,0.92308,0.21547,0.35435
14732,Discriminator,0.36956,6.09127,0.30769,0.92308,0.29270,0.36441
14733,Discriminator,0.37979,2.60145,0.42308,0.88462,0.21603,0.30180
14734,Discriminator,0.36643,4.42874,0.26923,0.88462,0.25896,0.30805
14735,Discriminator,0.40651,2.47126,0.34615,0.96154,0.18582,0.29329
14736,Discriminator,0.30256,4.73220,0.30769,0.88462,0.16687,0.29518
14737,Discriminator,0.25215,4.16844,0.46154,0.92308,0.15264,0.27385
14738,Discriminator,0.35404,4.92527,0.34615,0.96154,0.36602,0.38278
14739,Discriminator,0.42576,3.10204,0.26923,0.92308,0.13563,0.24842
14740,Discriminator,0.40710,4.26586,0.26923,0.88462,0.18130,0.25582
14741,Discriminator,0.40482,3.81706,0.15385,0.96154,0.16926,0.27757
14742,Generator,0.40482,0.87134,0.53846,0.92308,0.25557,0.32358
14743,Generator,0.40482,0.37981,0.84615,0.92308,0.18748,0.27167
14744,Discriminator,0.51012,1.80344,0.34615,0.84615,0.14970,0.27534
14745,Discriminator,0.42446,1.96247,0.42308,0.88462,0.26281,0.35737
14746,Discriminator,0.37893,2.60153,0.34615,0.80769,0.21141,0.28158
14747,Discriminator,0.38117,2.10104,0.19231,0.92308,0.20979,0.30104
14748,Generator,0.38117,0.48626,0.88462,0.92308,0.22843,0.30746
14749,Discriminator,0.44090,1.47912,0.30769,0.80769,0.32329,0.34069
14750,Discriminator,0.45533,1.03805,0.69231,0.88462,0.15084,0.26432
14751,Discriminator,0.35865,1.43683,0.30769,0.92308,0.16452,0.25630
14752,Discriminator,0.45807,1.91006,0.23077,0.88462,0.22636,0.31080
14753,Discriminator,0.37107,2.14216,0.26923,0.96154,0.18136,0.30100
