+-------+------------------+--------------------+----------------+---------+---------+--------------------+------------------+
| Epoch | Machine Training | Discriminator Loss | Generator Loss |   FPR   |  Recall | Median Wasserstein | Mean Wasserstein |
|  196  |  Discriminator   |      0.61108       |    0.92145     | 0.11538 | 0.26923 |      0.31386       |     0.34362      |
|  197  |  Discriminator   |      0.57280       |    0.91376     | 0.23077 | 0.53846 |      0.35535       |     0.37779      |
|  198  |    Generator     |      0.57280       |    0.85626     | 0.15385 | 0.53846 |      0.33771       |     0.37227      |
|  199  |    Generator     |      0.57280       |    0.72869     | 0.46154 | 0.53846 |      0.34832       |     0.34981      |
|  200  |  Discriminator   |      0.61455       |    0.81235     | 0.23077 | 0.42308 |      0.47567       |     0.47996      |
|  201  |  Discriminator   |      0.62580       |    0.84981     | 0.19231 | 0.42308 |      0.32377       |     0.33790      |
|  202  |  Discriminator   |      0.56078       |    0.86738     | 0.11538 | 0.46154 |      0.32604       |     0.35169      |
|  203  |  Discriminator   |      0.60433       |    0.91692     | 0.15385 | 0.42308 |      0.34598       |     0.33439      |
|  204  |  Discriminator   |      0.57751       |    0.97717     | 0.15385 | 0.61538 |      0.41921       |     0.50324      |
|  205  |    Generator     |      0.57751       |    0.79370     | 0.19231 | 0.50000 |      0.42014       |     0.43177      |
|  206  |    Generator     |      0.57751       |    0.77676     | 0.42308 | 0.50000 |      0.36681       |     0.39438      |
|  207  |  Discriminator   |      0.61180       |    0.77127     | 0.46154 | 0.57692 |      0.36325       |     0.36702      |
|  208  |  Discriminator   |      0.62624       |    0.87318     | 0.26923 | 0.53846 |      0.33326       |     0.34447      |
|  209  |  Discriminator   |      0.60407       |    0.95699     | 0.23077 | 0.50000 |      0.39338       |     0.41014      |
|  210  |  Discriminator   |      0.57440       |    0.98674     | 0.19231 | 0.57692 |      0.48941       |     0.47156      |
|  211  |  Discriminator   |      0.53250       |    1.01840     | 0.11538 | 0.57692 |      0.40082       |     0.41049      |
|  212  |    Generator     |      0.53250       |    0.83256     | 0.30769 | 0.61538 |      0.34846       |     0.33974      |
|  213  |    Generator     |      0.53250       |    0.75163     | 0.38462 | 0.53846 |      0.27981       |     0.32962      |
|  214  |  Discriminator   |      0.64667       |    0.85459     | 0.34615 | 0.46154 |      0.35548       |     0.37641      |
|  215  |  Discriminator   |      0.58569       |    0.86628     | 0.26923 | 0.42308 |      0.44041       |     0.43168      |
|  216  |  Discriminator   |      0.59830       |    0.86561     | 0.07692 | 0.50000 |      0.35502       |     0.37390      |
|  217  |  Discriminator   |      0.54296       |    0.89531     | 0.07692 | 0.61538 |      0.48947       |     0.49803      |
|  218  |  Discriminator   |      0.58373       |    0.98841     | 0.23077 | 0.42308 |      0.39989       |     0.38404      |
|  219  |    Generator     |      0.58373       |    0.91525     | 0.30769 | 0.57692 |      0.39244       |     0.37279      |
|  220  |    Generator     |      0.58373       |    0.78072     | 0.38462 | 0.57692 |      0.33026       |     0.35875      |
|  221  |  Discriminator   |      0.67446       |    0.79849     | 0.42308 | 0.30769 |      0.30187       |     0.34273      |
|  222  |  Discriminator   |      0.60077       |    0.84973     | 0.26923 | 0.42308 |      0.46311       |     0.46435      |
|  223  |  Discriminator   |      0.58347       |    0.94696     | 0.19231 | 0.50000 |      0.29359       |     0.33271      |
|  224  |  Discriminator   |      0.63252       |    0.98804     | 0.23077 | 0.42308 |      0.36428       |     0.36163      |
|  225  |  Discriminator   |      0.57528       |    0.96478     | 0.07692 | 0.61538 |      0.37308       |     0.37997      |
|  226  |    Generator     |      0.57528       |    0.80633     | 0.26923 | 0.69231 |      0.43540       |     0.48304      |
|  227  |    Generator     |      0.57528       |    0.69109     | 0.46154 | 0.69231 |      0.38470       |     0.38163      |
|  228  |  Discriminator   |      0.66505       |    0.80375     | 0.30769 | 0.53846 |      0.38073       |     0.39793      |
|  229  |  Discriminator   |      0.65700       |    0.86899     | 0.15385 | 0.61538 |      0.30289       |     0.35544      |
|  230  |  Discriminator   |      0.60397       |    0.81605     | 0.26923 | 0.34615 |      0.43867       |     0.42579      |
|  231  |  Discriminator   |      0.59980       |    0.87245     | 0.15385 | 0.53846 |      0.34410       |     0.36330      |
|  232  |  Discriminator   |      0.62000       |    0.94789     | 0.15385 | 0.50000 |      0.29589       |     0.33024      |
|  233  |    Generator     |      0.62000       |    0.89126     | 0.19231 | 0.61538 |      0.45749       |     0.46761      |
|  234  |    Generator     |      0.62000       |    0.72914     | 0.23077 | 0.61538 |      0.34874       |     0.37904      |
|  235  |  Discriminator   |      0.67845       |    0.80396     | 0.23077 | 0.34615 |      0.27902       |     0.34445      |
|  236  |  Discriminator   |      0.64595       |    0.84285     | 0.34615 | 0.53846 |      0.28962       |     0.33466      |
|  237  |  Discriminator   |      0.63800       |    0.89838     | 0.30769 | 0.46154 |      0.35140       |     0.38913      |
|  238  |  Discriminator   |      0.56331       |    0.88330     | 0.07692 | 0.65385 |      0.44161       |     0.43493      |
